Utterance,Speaker,Dialogue_ID,Emotion,Video_Path,Start_Time,End_Time,Duration
that it's going to take years to recover from something like this. I'm,0,24-30-1920x1080-2.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2721.mp4,51.1,53.9,2.799999999999997
You're like this,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2722.mp4,55.04,55.7,0.6600000000000037
this is traumatic. I'm experiencing trauma,0,24-30-1920x1080-2.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2723.mp4,56.82,59.4,2.5799999999999983
trauma and,0,24-30-1920x1080-2.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2724.mp4,59.52,60.22,0.6999999999999957
and it races through your body like this terrible disease. Your heart is in your throat. You think you're going to choke to death if beats again.,0,24-30-1920x1080-2.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2725.mp4,60.56,67.74,7.179999999999993
And then you get this rush of adrenaline like those animals in National Geographic who suddenly realize that they're surrounded and your legs start moving. You're running faster than you've ever run before. You don't even know where you're doing this thing called saving your life and your,0,24-30-1920x1080-2.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2726.mp4,68.96,82.22,13.260000000000003
your brain is completely offline. I'm,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2727.mp4,82.48,84.38,1.899999999999992
all of a sudden there are these people there holding you and telling you it's over. They're shoving pamphlets in your hands about why bad things happen to good people and where was God. Your teachers and your parents and all the politicians are telling you that you need to talk about this.,0,24-30-1920x1080-2.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2728.mp4,86.26,100.3,14.039999999999992
And all you want to do is watch that stupid teen show written by the burned out LA guy and laugh,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2729.mp4,101.46,107.1,5.640000000000001
laugh at those evil cheerleader witches.,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2730.mp4,107.42,109.74,2.319999999999993
even he's sobered up and he's writing about trauma and he's not even going to get out. He's just going to be a little bit more violent and out of process pain.,0,24-30-1920x1080-2.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2731.mp4,111.38,117.18,5.800000000000011
There's nowhere to go to escape it except in your head.,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2732.mp4,118.48,121.12,2.640000000000001
So you pass the time reading the dictionary and hope to hell that you feel better about life before you hit Zizzerah.,0,24-30-1920x1080-2.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2733.mp4,122.42,128.82,6.399999999999992
you always keep your running shoes handy.,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2734.mp4,131.08,132.96,1.879999999999996
Just in case you,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2735.mp4,133.72,134.56,0.8400000000000034
hear the noise again.,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2736.mp4,134.82,135.86,1.0400000000000205
case you have to run for your life.,0,24-30-1920x1080-2.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/24-30-1920x1080-2_utterance_2737.mp4,137.2,139.1,1.9000000000000057
OMG!,0,28-30-1280x720-4.mp4,anger,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/28-30-1280x720-4_utterance_2772.mp4,0.4,2.02,1.62
Did you do something with your hair?,0,28-30-1280x720-4.mp4,anger,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/28-30-1280x720-4_utterance_2773.mp4,3.02,4.44,1.4200000000000004
I love it!,0,28-30-1280x720-4.mp4,anger,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/28-30-1280x720-4_utterance_2774.mp4,5.36,6.06,0.6999999999999993
Fullscreen,0,282.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2775.mp4,0.46,1.08,0.6200000000000001
Fucking massive boobs!,0,282.mp4,anger,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2776.mp4,13.3,14.68,1.379999999999999
sad?,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2777.mp4,32.7,33.88,1.1799999999999995
I don't want to be caught in the environment! Why did it have,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2778.mp4,51.76,54.8,3.039999999999999
this movie! Because it was Grom and Eclipse!,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2779.mp4,70.16,72.84,2.680000000000007
Get Grom and Eclipse! Yay!,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2780.mp4,78.34,80.76,2.4200000000000017
"Johnny, why did you roar against the wall?",0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2782.mp4,87.04,89.82,2.779999999999987
Why did you... Why did you make me stop doing this bitch?,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2783.mp4,95.06,97.84,2.780000000000001
It's not it anymore!,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2784.mp4,105.26,106.3,1.039999999999992
was so not ready for this!,0,282.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/282_utterance_2785.mp4,115.3,116.92,1.6200000000000043
"When a boy tells you he loves you, it'll",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2786.mp4,0.7,2.7,2.0
it'll be the first time you hear this.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2787.mp4,3.52,5.32,1.8000000000000005
"It is late, and he isn't even there to tell you this in person, but instead, from a car ride home from a bar in Chicago, he is there on business.",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2788.mp4,5.98,13.4,7.42
"And of course you will smile, because",0,32-60-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2789.mp4,14.0,15.54,1.5399999999999991
because he sounds like he means it.,0,32-60-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2790.mp4,16.14,17.94,1.8000000000000007
"Because you believe him, because a boy has never handed those words to you like crushed blackberries in the palms of his hands firm.",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2791.mp4,18.46,25.62,7.16
"Young,",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2792.mp4,26.3,27.02,0.7199999999999989
"full, waiting to taste sweet with you, his arms creeping vines, begging to touch the sun in your face, saying, Here, take",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2793.mp4,27.66,35.0,7.34
take everything I have ever touched to be closer to you.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2794.mp4,35.26,38.6,3.3400000000000034
"His breath, waiting to be folded into a love note, passed in between the nape of your neck and his front teeth. He",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2795.mp4,38.96,44.74,5.780000000000001
"He will remember the time you told him you felt safe in his mouth, and he will never grow hungry.",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2796.mp4,45.14,49.76,4.619999999999997
Just distant.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2797.mp4,50.38,51.62,1.2399999999999949
"When a boy tells you he loves you, you? We'll hear music. The",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2798.mp4,52.22,56.26,4.039999999999999
"The voice of your past lovers dancing up your throat, your stomach, an after -hours cabaret still waiting on the last call. That was when you learned that when a boy says, I love you, he means I am getting ready to be inconsistent with you now.",0,32-60-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2799.mp4,56.34,72.34,16.0
"This boy will tell you that he loves you, not long after he had you waiting for two hours in front of a cocktail lounge. Patience is something you were working on, but no, not for him. When he asks you to tell him that you love him back, you will be in the corner. In the car, in the parking lot of a late -night diner, you will watch the words fall into your lap like a spilled glass of white wine.",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2800.mp4,72.8,91.24,18.44
"You will remember the day your courier pigeon heart got lost in the wind because that was a message it did not know how or where to carry, and one by one, the boys have fallen as silently as the birds do.",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2801.mp4,91.74,102.06,10.320000000000007
"So eloquently they used to speak until I asked the questions that broke them into ghosts,",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2802.mp4,103.06,107.34,4.280000000000001
"that bled me into a corpse with so many questions of my own for the soil, but their tongues do not know simple the things I should be hearing, the things that will make us living men in this time of insatiable yet dying lovers. When",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2803.mp4,107.58,120.36,12.78
When a boy tells,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2804.mp4,120.72,121.88,1.1599999999999966
"tells you he loves you, only",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2805.mp4,122.14,123.58,1.4399999999999975
"only to become silent like a folded sheet of tissue paper, not",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2806.mp4,124.46,127.68,3.220000000000013
"not wanting you to decrease him into the truth,",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2807.mp4,127.82,130.38,2.5600000000000023
not crack your face into the fullest crescent moon at the tapered bottom of a blackened sky.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2808.mp4,132.0,136.76,4.759999999999991
He never meant a single word of any of it.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2809.mp4,137.42,139.96,2.5400000000000205
"He is just a boy, remember?",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2810.mp4,140.8,142.7,1.8999999999999773
"He is just another silly,",0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2811.mp4,143.28,144.7,1.4199999999999875
sad,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2812.mp4,145.2,145.82,0.6200000000000045
sad boy.,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2813.mp4,146.3,147.32,1.0199999999999818
Remember?,0,32-60-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/32-60-1920x1080_utterance_2814.mp4,147.68,148.58,0.9000000000000057
"I've been a Star Wars Battlefront fan since day one, and",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2815.mp4,0.38,4.14,3.76
and then I played Star Wars Battlefront 2. It really changed the way I look at Star Wars video games. I also collect,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2816.mp4,4.38,10.36,5.98
"collect Star Wars PC games, so I have a ton of those.",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2817.mp4,10.5,14.26,3.76
"I'm gonna look at the trailer, and this is my live reaction, first time watching. Let's do it.",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2818.mp4,14.64,19.76,5.120000000000001
Whoa! Whoa!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2819.mp4,26.92,27.96,1.0399999999999991
"I'm, like, shaking right now.",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2821.mp4,32.84,36.86,4.019999999999996
Whoa!,0,325.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2822.mp4,44.16,49.72,5.560000000000002
Whoa! Wow!,0,325.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2823.mp4,50.38,58.5,8.119999999999997
This is amazing!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2827.mp4,74.04,79.48,5.439999999999998
Darth Vader!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2831.mp4,111.76,112.64,0.8799999999999955
"Oh, my God!",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2832.mp4,114.14,115.34,1.2000000000000028
Boba Fett! Boba Fett!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2833.mp4,119.78,121.4,1.6200000000000043
Baby Space Battles in the air. One,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2834.mp4,125.82,128.52,2.700000000000017
"One in Falcon. Oh, my God! It looks amazing! It looks amazing!",0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2835.mp4,128.84,132.8,3.960000000000008
amazing! I,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2836.mp4,132.9,133.84,0.9399999999999976
I can't wait!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2837.mp4,134.12,135.32,1.1999999999999886
Yeah! Whoa! Whoa!,0,325.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/325_utterance_2838.mp4,135.7,136.94,1.240000000000009
